name,reviews,rating
Best Western Plus Lacey Inn & Suites,An excellent week,5
Best Western Plus Lacey Inn & Suites,Excellent value and service,4
Best Western Plus Lacey Inn & Suites,Always a good place to stay,5
Best Western Plus Lacey Inn & Suites,A new stopping point',5
Best Western Plus Lacey Inn & Suites,fine place to stay,5
Best Western Plus Lacey Inn & Suites,5 star experience,5
Best Western Plus Lacey Inn & Suites,Excellent,5
SpringHill Suites by Marriott Norfolk Virginia Beach,Great service,5
SpringHill Suites by Marriott Norfolk Virginia Beach,Wonderful Staff,4
SpringHill Suites by Marriott Norfolk Virginia Beach,Staycation,5
SpringHill Suites by Marriott Norfolk Virginia Beach,Satisfied guests,5
SpringHill Suites by Marriott Norfolk Virginia Beach,It was Wonderful until...,5
SpringHill Suites by Marriott Norfolk Virginia Beach,Nice stay! (but A/C noise from other rooms),5
SpringHill Suites by Marriott Norfolk Virginia Beach,Blood stained sheets,1
SpringHill Suites by Marriott Norfolk Virginia Beach,We had a great experience,5
SpringHill Suites by Marriott Norfolk Virginia Beach,Convenience to Sentara Leigh Hospital,5
SpringHill Suites by Marriott Norfolk Virginia Beach,Amazing Breakfast!!!,5
SpringHill Suites by Marriott Norfolk Virginia Beach,Close enough to the beach and Shoppings,4
SpringHill Suites by Marriott Norfolk Virginia Beach,Perfect!!,5
SpringHill Suites by Marriott Norfolk Virginia Beach,Very Nice Christmas Stay!,4
SpringHill Suites by Marriott Norfolk Virginia Beach,Friendly find close to Beach and City,5
SpringHill Suites by Marriott Norfolk Virginia Beach,Understaffed,3
SpringHill Suites by Marriott Norfolk Virginia Beach,Not in a very nice part of town.,3
SpringHill Suites by Marriott Norfolk Virginia Beach,"Beautiful, clean, friendly staff",5
SpringHill Suites by Marriott Norfolk Virginia Beach,"Nice staff, but wouldn't go back",3
SpringHill Suites by Marriott Norfolk Virginia Beach,Accessible. Great customer service.,5
SpringHill Suites by Marriott Norfolk Virginia Beach,Bugs Bugs Bugs,1
SpringHill Suites by Marriott Norfolk Virginia Beach,First time in Norfolk,3
SpringHill Suites by Marriott Norfolk Virginia Beach,"great stay, good fresh breakfast",5
SpringHill Suites by Marriott Norfolk Virginia Beach,Nice comfortable stay,5
SpringHill Suites by Marriott Norfolk Virginia Beach,Some deep cleaning is in order,3
SpringHill Suites by Marriott Norfolk Virginia Beach,"Great, new hotel",5
SpringHill Suites by Marriott Norfolk Virginia Beach,Ausgezeichnetes Hotel,5
SpringHill Suites by Marriott Norfolk Virginia Beach,Did not clean my room,1
SpringHill Suites by Marriott Norfolk Virginia Beach,Mini Fourth of July Vacation,4
SpringHill Suites by Marriott Norfolk Virginia Beach,A little disappointed,3
SpringHill Suites by Marriott Norfolk Virginia Beach,it could've been better,3
SpringHill Suites by Marriott Norfolk Virginia Beach,Top Notch Service and Server!!!!,5
SpringHill Suites by Marriott Norfolk Virginia Beach,Met my needs,5
SpringHill Suites by Marriott Norfolk Virginia Beach,Mini Family Vacay,4
SpringHill Suites by Marriott Norfolk Virginia Beach,Great Stay,5
SpringHill Suites by Marriott Norfolk Virginia Beach,nice hotel,5
SpringHill Suites by Marriott Norfolk Virginia Beach,Nice hotel,4
SpringHill Suites by Marriott Norfolk Virginia Beach,"Spring Hill Hotel Norfolk, VA",5
SpringHill Suites by Marriott Norfolk Virginia Beach,Very dissatisfied,3
SpringHill Suites by Marriott Norfolk Virginia Beach,Good for a night's rest.,5
SpringHill Suites by Marriott Norfolk Virginia Beach,Enjoyed stay until trash was found.,4
SpringHill Suites by Marriott Norfolk Virginia Beach,Just a rest.,4
SpringHill Suites by Marriott Norfolk Virginia Beach,Glad it was there,5
SpringHill Suites by Marriott Norfolk Virginia Beach,One night stay,5
SpringHill Suites by Marriott Norfolk Virginia Beach,One for the favorites,5
SpringHill Suites by Marriott Norfolk Virginia Beach,will definitely return!,5
SpringHill Suites by Marriott Norfolk Virginia Beach,will stay again,5
Hilton Garden Inn Hampton Coliseum Central,No complimentary Breakfast,4
Hilton Garden Inn Hampton Coliseum Central,Very nice hotel,5
Hilton Garden Inn Hampton Coliseum Central,Excellent Hotel,5
Hilton Garden Inn Hampton Coliseum Central,Convenient Location,5
Hilton Garden Inn Hampton Coliseum Central,Great stay.,5
Hilton Garden Inn Hampton Coliseum Central,clean and comfortable,5
Hilton Garden Inn Hampton Coliseum Central,Great Stay for Our Getaway,5
Hilton Garden Inn Hampton Coliseum Central,excellent,5
Hilton Garden Inn Hampton Coliseum Central,Babe's Bday Celebration,5
Hilton Garden Inn Hampton Coliseum Central,Nice hotel will stay next time in town,5
Hilton Garden Inn Hampton Coliseum Central,"Hilton Garden Inn - Hampton, VA",3
Hilton Garden Inn Hampton Coliseum Central,Ok,3
Hilton Garden Inn Hampton Coliseum Central,Comfortable Beds,5
Hilton Garden Inn Hampton Coliseum Central,traumatic stay,1
Hilton Garden Inn Hampton Coliseum Central,Nice Stay,5
Hilton Garden Inn Hampton Coliseum Central,friendly helpful staff,4
Hilton Garden Inn Hampton Coliseum Central,convience and pleaseant stay,4
Hilton Garden Inn Hampton Coliseum Central,Outstanding for the price.,5
Hilton Garden Inn Hampton Coliseum Central,Good stay,5
Hilton Garden Inn Hampton Coliseum Central,February vacation with family,5
Hilton Garden Inn Hampton Coliseum Central,excellent,5
Hilton Garden Inn Hampton Coliseum Central,Several Basic Service Flaws in My Stay,3
Hilton Garden Inn Hampton Coliseum Central,Convenient location great price,5
Hilton Garden Inn Hampton Coliseum Central,Great hotel and reasonably priced,5
Hilton Garden Inn Hampton Coliseum Central,Great Hotel and Staff!,5
Hilton Garden Inn Hampton Coliseum Central,The housekeeping staff is very dishonest...,2
Hilton Garden Inn Hampton Coliseum Central,Hilton Garden Inn Hampton Colliseum,4
Hampton Inn Newark-Airport,Very nice stay!,5
Hampton Inn Newark-Airport,Good hotel for a one night stay,4
Hampton Inn Newark-Airport,good for an overnight stay prior to a flight,3
Hampton Inn Newark-Airport,Poor Quality,2
Hampton Inn Newark-Airport,Best of the EWR area hotels. Would stay again!,4
Hampton Inn Newark-Airport,Moderate Hotel,3
Hampton Inn Newark-Airport,noisy at night!,3
Best Western Cordelia Inn,Stayed at Best Western Fairfield,4
Best Western Cordelia Inn,Good Clean Hotel - No Frills,3
Best Western Cordelia Inn,Excellent customer service,5
Best Western Cordelia Inn,BW CORDELIA INN,4
Best Western Cordelia Inn,Not child friendly,2
Courtyard Myrtle Beach Barefoot Landing,Great Hotel!,5
Courtyard Myrtle Beach Barefoot Landing,Good stay,4
Courtyard Myrtle Beach Barefoot Landing,great value,5
Courtyard Myrtle Beach Barefoot Landing,House of Blues Concert Stay,5
Courtyard Myrtle Beach Barefoot Landing,Great,4
Courtyard Myrtle Beach Barefoot Landing,Great Location,4
Courtyard Myrtle Beach Barefoot Landing,Great Anniversary,5
"The Ritz-Carlton, Dove Mountain","If you like isolation, this is it",4
"The Ritz-Carlton, Dove Mountain",Very Accommodating,5
"The Ritz-Carlton, Dove Mountain",Wonderful trip,5
"The Ritz-Carlton, Dove Mountain",Vacation,4
"The Ritz-Carlton, Dove Mountain",Wow!,5
"The Ritz-Carlton, Dove Mountain",Fabulous resort,5
"The Ritz-Carlton, Dove Mountain",The Best Resort You Haven't Heard About,5
"The Ritz-Carlton, Dove Mountain",Great service and views,5
"The Ritz-Carlton, Dove Mountain",Beauty that Blends,5
"The Ritz-Carlton, Dove Mountain",Wonderful Place,5
"The Ritz-Carlton, Dove Mountain",Amazing! Best hotel experience ever,5
"The Ritz-Carlton, Dove Mountain",Secluded AZ property,5
Wingate By Wyndham-Miramar,love it,5
Wingate By Wyndham-Miramar,"comfortable room. good air conditioning,Friday night stay...",5
Embassy Suites by Hilton Crystal City National Airport,Graduation/family vacation in the Capitol,5
Embassy Suites by Hilton Crystal City National Airport,"Beautiful hotel, so why ruin that",4
Embassy Suites by Hilton Crystal City National Airport,Very nice,5
Embassy Suites by Hilton Crystal City National Airport,Embassy Suites is Awesome!,5
Embassy Suites by Hilton Crystal City National Airport,"Nice, clean and comfortable!",5
Embassy Suites by Hilton Crystal City National Airport,"Very convenient location, helpful services",5
Embassy Suites by Hilton Crystal City National Airport,great family hotel,4
Embassy Suites by Hilton Crystal City National Airport,Nice hotel - close to attractions in D.C.,5
Embassy Suites by Hilton Crystal City National Airport,Buen servicio,4
Embassy Suites by Hilton Crystal City National Airport,Very clean and Comfortable,5
Embassy Suites by Hilton Crystal City National Airport,Walk to metro. Very convenient,4
Embassy Suites by Hilton Crystal City National Airport,Nice and comfortable,5
Embassy Suites by Hilton Crystal City National Airport,nice place/close to DCA airport.,5
Embassy Suites by Hilton Crystal City National Airport,Great stay,5
Embassy Suites by Hilton Crystal City National Airport,Broken Air Conditioner,4
Embassy Suites by Hilton Crystal City National Airport,The Mall,5
Embassy Suites by Hilton Crystal City National Airport,Nice family vacation property if visiting DC,4
Embassy Suites by Hilton Crystal City National Airport,Clean Comfortable,4
Embassy Suites by Hilton Crystal City National Airport,Friendly Staff,4
Embassy Suites by Hilton Crystal City National Airport,Great stay. Access to DC and sites is easy,5
Embassy Suites by Hilton Crystal City National Airport,Loved it - for the second time!,5
Embassy Suites by Hilton Crystal City National Airport,Good Value - Decent Place,5
Embassy Suites by Hilton Crystal City National Airport,"Fab hotel, well located",5
Embassy Suites by Hilton Crystal City National Airport,"Close to shopping, Metro, and D.C.",5
Embassy Suites by Hilton Crystal City National Airport,Outstanding Family Hotel,5
Embassy Suites by Hilton Crystal City National Airport,great stay,5
Embassy Suites by Hilton Crystal City National Airport,Great Hotel For Vacationing,5
Embassy Suites by Hilton Crystal City National Airport,Great Stay for the Price,5
Embassy Suites by Hilton Crystal City National Airport,Would stay again if,3
Embassy Suites by Hilton Crystal City National Airport,Can't wait to go back.,5
Embassy Suites by Hilton Crystal City National Airport,disappointed,3
Embassy Suites by Hilton Crystal City National Airport,Very nice facility,5
Embassy Suites by Hilton Crystal City National Airport,family vacation,5
Embassy Suites by Hilton Crystal City National Airport,Next time also I will stay in your hotel.,5
Embassy Suites by Hilton Crystal City National Airport,nice stay,4
Embassy Suites by Hilton Crystal City National Airport,not worth the,3
Embassy Suites by Hilton Crystal City National Airport,Hotel under construction with terrible staff,2
Embassy Suites by Hilton Crystal City National Airport,Embassy Suites Crystal City - National Airport,5
Embassy Suites by Hilton Crystal City National Airport,Excellent choice!,5
Embassy Suites by Hilton Crystal City National Airport,Great stay,5
Embassy Suites by Hilton Crystal City National Airport,Great Choice!,5
Embassy Suites by Hilton Crystal City National Airport,Close to Pentagon and Metro but pricey,4
Embassy Suites by Hilton Crystal City National Airport,Close to Metro,5
Embassy Suites by Hilton Crystal City National Airport,Bad with the good,3
Embassy Suites by Hilton Crystal City National Airport,Excellent hotel and convinient,5
Embassy Suites by Hilton Crystal City National Airport,great holiday,2
Embassy Suites by Hilton Crystal City National Airport,Great place to stay if visiting D.C.,5
Embassy Suites by Hilton Crystal City National Airport,Standard big corporate hotel experience,3
Embassy Suites by Hilton Crystal City National Airport,"Spacious rooms, great location at a reasonable pri",5
Embassy Suites by Hilton Crystal City National Airport,18 per day parking fee is NOT disclosed,3
Embassy Suites by Hilton Crystal City National Airport,DC,5
Embassy Suites by Hilton Crystal City National Airport,Good / convenient hotel,5
Embassy Suites by Hilton Crystal City National Airport,michelle review,5
Embassy Suites by Hilton Crystal City National Airport,Great stay!,4
Embassy Suites by Hilton Crystal City National Airport,"Great for kids, Friendly staff",4
Embassy Suites by Hilton Crystal City National Airport,Centrally located,5
Embassy Suites by Hilton Crystal City National Airport,Convenient for DCA and short stay,4
Embassy Suites by Hilton Crystal City National Airport,Great location,5
Embassy Suites by Hilton Crystal City National Airport,Close to all.,5
Embassy Suites by Hilton Crystal City National Airport,"Pricey, but many extras",4
Embassy Suites by Hilton Crystal City National Airport,Great hotel close to metro.,5
Embassy Suites by Hilton Crystal City National Airport,Great Stay,5
Embassy Suites by Hilton Crystal City National Airport,Detroit traveler June 2012,5
Embassy Suites by Hilton Crystal City National Airport,great service,5
Embassy Suites by Hilton Crystal City National Airport,Good But Possibility of Being Much Better,3
Embassy Suites by Hilton Crystal City National Airport,Location comoda,3
Embassy Suites by Hilton Crystal City National Airport,Weekend getaway,3
Embassy Suites by Hilton Crystal City National Airport,Pleasant Surprise,5
Embassy Suites by Hilton Crystal City National Airport,Very well priced and accessible,4
Embassy Suites by Hilton Crystal City National Airport,Excellent Hotel,5
Embassy Suites by Hilton Crystal City National Airport,Staff went above and beyond to help us...,5
Embassy Suites by Hilton Crystal City National Airport,Loved it!,4
Embassy Suites by Hilton Crystal City National Airport,Great place to stay for families,4
Embassy Suites by Hilton Crystal City National Airport,Assez proche d'attractions touristiques.,3
Embassy Suites by Hilton Crystal City National Airport,I would stay again.,4
Embassy Suites by Hilton Crystal City National Airport,Great for a family visit!,5
Embassy Suites by Hilton Crystal City National Airport,Good location great service,5
Embassy Suites by Hilton Crystal City National Airport,Family and Friend Trip,4
Embassy Suites by Hilton Crystal City National Airport,"Warm,friendly service Clean rooms Great Food!",5
Embassy Suites by Hilton Crystal City National Airport,Nice Hotel,5
Embassy Suites by Hilton Crystal City National Airport,Bestfriends get away,5
Embassy Suites by Hilton Crystal City National Airport,Great location but extra costs,5
Embassy Suites by Hilton Crystal City National Airport,Getaway weekend,5
"The Ritz-Carlton, Pentagon City",4.5,5
"The Ritz-Carlton, Pentagon City",Nice Stay,5
"The Ritz-Carlton, Pentagon City",Willing to stay here again,5
"The Ritz-Carlton, Pentagon City",outstanding 5 star hotel,5
"The Ritz-Carlton, Pentagon City",DC weekend,4
"The Ritz-Carlton, Pentagon City",Terrific Location marvelous staff,5
